COMPOUND	COMPOUND_NAME	SMILES
706902	ABANOQUIL	COc1cc2CCN(Cc2cc1OC)c3cc(N)c4cc(OC)c(OC)cc4n3
706903	PRAVADOLINE	COc1ccc(cc1)C(=O)c2c(C)n(CCN3CCOCC3)c4ccccc24
706904	RISPENZEPINE	CN1CCCC(C1)C(=O)N2c3ccccc3NC(=O)c4cccnc24
706905	CARMOXIROLE	OC(=O)c1ccc2[nH]cc(CCCCN3CCC(=CC3)c4ccccc4)c2c1
707295	PENTIZIDONE	CC(=O)C=C(C)NC1CONC1=O
707296	BROMPERIDOL DECANOATE	CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
707298	STILONIUM IODIDE	[I-].CC[N+](CC)(CC)CCOc1ccc(C=Cc2ccccc2)cc1
707299	ZILASCORB	OC1=C(O)C(=O)OC1C2COC(O2)c3ccccc3
707300	METHYLMETHIONINE SULFONIUM CHLORIDE	[Cl-].C[S+](C)CCC(N)C(=O)O
706790	CARBUTEROL	CC(C)(C)NCC(O)c1ccc(O)c(NC(=O)N)c1
707900	ICX5608939	OC(=O)Cn1c(=O)ccn(Cc2cccc(c2)[N+](=O)[O-])c1=O
707899	ICX5608938	OC(=O)CN1C(=O)N(Cc2nc3cc(Cl)ccc3s2)C(=O)C1=O
707901	ICX5608940	OC(=O)Cn1ccc(=O)n(Cc2nc3cc(Cl)ccc3s2)c1=O
707898	ICX5608937	Cc1nc2ccc(CN(CC#C)c3ccc(c(Cl)c3)S(=O)(=O)c4ccccc4)cc2c(=O)[nH]1
707897	ICX5608936	Cc1nc2ccc(CN(CC#C)c3ccc(S(=O)c4ccccc4)c(Cl)c3)cc2c(=O)[nH]1
707896	ICX5608935	Cc1nc2ccc(CN(CC#C)c3ccc(cc3)S(=O)(=O)c4ccccc4)cc2c(=O)[nH]1
707895	ICX5608934	CCCCCC=CCC=CCC=CCC=CCCC(C)(C)C(=O)NCCC
707890	ICX5608929	NC(=N)c1ccc(cc1)C(=O)Nc2ccc3C(=O)N(CC(=O)O)CCc3c2
707892	ICX5608931	CCNC1Cc2cccc3[nH]c(=O)n(C1)c23
707889	ICX5608928	NC(=N)NCCCOc1ccc2C(=O)N(CC(=O)O)CCc2c1
706961	ANDROGRAPHOLIDE	CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
706962	RABDOPHYLLIN G	CC(=O)OCC12C(CO)C(C)(C)CCC2OC(=O)C3(CC4CC(O)C31)C(=O)C4=C
706963	HARPAGOSIDE	CC1(CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12)OC(=O)C=Cc4ccccc4
706964	PLAURACIN ML	CC(C)C1OC(=O)C(C)NC(=O)c2coc(CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC1C)n2
706965	ALLEOSIDE A	CC1OC(CC(O)C1O)OC2CCC3(C=O)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6
706966	MACBECIN I	COC1CC(C)C(OC)C2=CC(=O)C=C(NC(=O)C(=CC=CC(C)C(OC(=O)N)C(=CC(C)C1OC)C)C)C2=O
706971	SAPHENAMYCIN	CC(OC(=O)c1c(C)cccc1O)c2cccc3nc4c(cccc4nc23)C(=O)O
706972	CYASTERONE	CC1OC(=O)C(C)C1CC(O)C(C)(O)C2CCC3(O)C4=CC(=O)C5CC(O)C(O)CC5(C)C4CCC23C
706975	DAUNORUBICIN	COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)C
707112	MK-287	CCCOc1c(OC)cc(cc1S(=O)(=O)CCO)C2CCC(O2)c3cc(OC)c(OC)c(OC)c3
707116	FASIDOTRIL	CC(NC(=O)C(CSC(=O)C)Cc1ccc2OCOc2c1)C(=O)OCc3ccccc3
707117	7U85	Cn1c2ccc(CNC(C)(CO)CO)cc2c3c1ccc4ccccc34
707118	PARCETASAL	CC(=O)Nc1ccc(OC2(C)OC(=O)c3ccccc3O2)cc1
707119	SR-31742A	Clc1cc(C=CCN2CCCCCC2)ccc1C3CCCCC3
708115	ICX5609158	CCC(NC(CC(C)C)C(=O)NC1CCCCNCCCCCNC1=O)P(=O)(O)O
707807	ICX5608846	CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(Cc2ccc(O)cc2)N(CC=C)CC=C)C(=O)NC(CCCNC(=N)N)C(=O)N3CCCC3C(=O)NC(CCCCN)C(=O)O
706495	METAPROTERENOL	CC(C)NCC(O)c1cc(O)cc(O)c1
706496	METHIONINE	CSCCC(N)C(=O)O
706498	METHYLDOPA	CC(N)(Cc1ccc(O)c(O)c1)C(=O)O
707262	Z-13752A	OC(=O)C(Cc1ccc(cc1)c2nccs2)NC(=O)C(CS)Cc3ccccc3
707264	L-084	CC(O)C1C2C(C)C(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)SC3CN(C3)C4=NCCS4
708177	ICX5609220	COc1cc(OC)c2cc(cnc2c1)c3ccncc3
707266	CS-747	CC(=O)Oc1cc2CN(CCc2s1)C(C(=O)C3CC3)c4ccccc4F
707267	PADP	NC1CCCCC1N.OP1(=O)CC(=O)O[Pt]O1
708000	ICX5609039	CCCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3
707999	ICX5609038	Oc1cc(O)c2c(=O)cc(oc2c1)c3ccccc3
706284	MBP75-95	CCC(C)C(NC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(NC(=O)C(NC(=O)C4CCCN4C(=O)C(CC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(Cc5cnc[nH]5)NC(=O)C(CO)NC(=O)C(N)CCCCN)C(C)O)C(C)C)C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)O
706293	ABARELIX	CC(C)CC(NC(=O)C(CC(=O)N)NC(=O)C(Cc1ccc(O)cc1)N(C)C(=O)C(CO)NC(=O)C(Cc2cccnc2)NC(=O)C(Cc3ccc(Cl)cc3)NC(=O)C(Cc4ccc5ccccc5c4)NC(=O)C)C(=O)NC(CCCCNC(C)C)C(=O)N6CCCC6C(=O)NC(C)C(=O)N
706297	EMD-85189	CC(C)C1N(C)C(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCNC(=N)N)NC1=O
706303	ATAZANAVIR	COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc2ccc(cc2)c3ccccn3)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C
706752	N-METHYLADRENALONE HCL	CN(C)CC(=O)c1ccc(O)c(O)c1
706753	ETIROXATE	CCOC(=O)C(C)(N)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
706307	HLA-B7.75-84	CC(C)CC(NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O
700062	CALPHOSTIN C	COc1cc(O)c2c(=O)c(OC)c(CC(C)OC(=O)Oc3ccc(O)cc3)c4c5c(CC(C)OC(=O)c6ccccc6)c(OC)c(=O)c7c(O)cc(OC)c(c1c24)c75
707120	YM-750	Cc1cc(C)c(NC(=O)N(Cc2ccc-3c(Cc4ccccc43)c2)C5CCCCCC5)c(C)c1
707121	SPIROGLUMIDE	OC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2
707122	RILMAKALIM	CC1(C)Oc2ccc(cc2C(C1O)N3CCCC3=O)S(=O)(=O)c4ccccc4
702505	TERETICORNATE-A	COc1cc(C=CC(=O)OC2CCC3(C)C(CCC4(C)C3C=CC56OC(=O)C7(CCC(C)C(C)C76)CCC54C)C2(C)C)ccc1O
702509	ZARAGOZIC ACID	CC=CCCCCC=CCCCCC(=O)OC1C(O)C2(CCC(C)C(O)C(C)CC=Cc3ccccc3)OC1(C(=O)O)C(O)(C(O2)C(=O)O)C(=O)O
702578	THIOSTREPTON	CCC(C)C1NC2C=Cc3c(cc(nc3C2O)C(=O)OC(C)C4NC(=O)c5csc(n5)C(NC(=O)C6CSC(=N6)C(=CC)NC(=O)C(NC(=O)c7csc(n7)C8(CCC(=NC8c9csc4n9)c%10nc(cs%10)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)C(C)(O)C(C)O)C(C)O
706791	DROXACIN	CCn1cc(C(=O)O)c(=O)c2cc3OCCc3cc12
706793	BUTRIPTYLINE	CC(CC1c2ccccc2CCc3ccccc13)CN(C)C
702583	FERTIRELIN	CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C(Cc5c[nH]cn5)NC(=O)C6CCC(=O)N6
707888	ICX5608927	CCCCOC(=O)NC(CNC(=O)CC1CC(=NO1)c2ccc(cc2)C(=N)N)C(=O)OC
707887	ICX5608926	CCCCOC(=O)NC(CNC(=O)CC1CC(=NO1)c2ccc(cc2)C(=N)N)C(=O)O
707886	ICX5608925	Cc1nccn1c2cc3c(cc2[N+](=O)[O-])[nH]c(=O)c4cnc(C)n43
707884	ICX5608923	Oc1ccc(cc1O)C(=O)NCCCNC(=O)c2ccc(O)c(O)c2
707885	ICX5608924	[O-][N+](=O)c1cc2[nH]c(=O)c3nccn3c2cc1n4ccnc4
707883	ICX5608922	Oc1cc(cc(O)c1O)C(=O)NCCCNC(=O)c2cc(O)c(O)c(O)c2
707882	ICX5608921	Oc1cc(cc(O)c1O)C(=O)NCCNC(=O)c2cc(O)c(O)c(O)c2
707881	ICX5608920	Cc1cc(c2ccc[nH]2)c(cc1C(=O)N=C(N)N)S(=O)(=O)C
707879	ICX5608918	CCCC(=O)NCCn1c(cc2ccc(OC)cc12)c3ccccc3
707880	ICX5608919	O=C(NCCn1c(cc2ccccc12)c3ccccc3)C4CCC4
706976	DIACEREIN	CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(=O)C)c3C(=O)c12)C(=O)O
706977	LONIDAMINE	OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13
706979	NIPRADILOL	CC(C)NCC(O)COc1cccc2CC(COc12)O[N+](=O)[O-]
706981	METACLAZEPAM	COCC1CN=C(c2ccccc2Cl)c3cc(Br)ccc3N1C
706982	PIMOBENDAN	COc1ccc(cc1)c2nc3cc(ccc3[nH]2)C4=NNC(=O)CC4C
707307	TZI-41078	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=NO)c2ccccc2
707308	CEVIMELINE	CC1OC2(CS1)CN3CCC2CC3
708189	ICX5609232	Cc1ccc2CCC3(CNC=N3)Cc2c1
707310	DABIS MALEATE	OC(=O)C=CC(=O)[O-].OC(=O)C=CC(=O)[O-].ClCC[N+]1(CC[N+]2(CCCl)CC1)C2
707311	L-697639	CCc1cc(NCc2nc3c(C)ccc(C)c3o2)c(=O)[nH]c1C
707312	SQ-34676	Nc1nc2n(cnc2c(=O)[nH]1)C3CC(O)C(CO)C3=C
707313	BMY-30129	CC(=CC=C(C(=CC(=O)O)C)c1cccc(c1)C(=O)O)C=CC2=C(C)CCCC2(C)C
707808	ICX5608847	CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(Cc2ccc(O)cc2)N(CC3CC3)CC4CC4)C(=O)NC(CCCNC(=N)N)C(=O)N5CCCC5C(=O)NC(CCCCN)C(=O)O
707812	ICX5608851	CC(C)CC1(NC=C(C(Cc2ccccc2)C(=O)N)C1=O)C3=CNC(CC(O)C(Cc4ccccc4)NC(=O)OC(C)(C)C)(Cc5ccccc5)C3=O
707814	ICX5608853	CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC2(Cc3ccccc3)NC=C(C4C(O)Cc5ccccc45)C2=O
707815	ICX5608854	OC(CC1(Cc2ccccc2)NC=C(C3C(O)Cc4ccccc34)C1=O)C(Cc5ccccc5)NC(=O)OC6CCOC6
707831	ICX5608870	C(Cc1c[nH]cn1)Sc2ncc([nH]2)c3ccccc3
707834	ICX5608873	CC(C)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(N)Cc2ccc(O)cc2)C(C)C)C(=O)NCC(=O)N
706887	DIMOXAPROST	CCOCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
706888	IBAFLOXACIN	CC1CCc2c(C)c(F)cc3c(=O)c(cn1c23)C(=O)O
706889	NICTIAZEM	COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)c4cccnc4
707273	AM 92016 HYDROCHLORIDE	CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc2ccc(NS(=O)(=O)C)cc2
707274	GBLD 345	COc1c(nc2ccc(Cc3cccc(OC)c3)nn12)c4ccc(N)cc4
707275	5-CARBOXAMIDOTRYPTAMINE	NCCc1c[nH]c2ccc(cc12)C(=O)N
707276	8-METHOXYMETHYL-1-METHYL-3-(2-METHYLPROPYL)XANTHINE	COCc1nc2n(CC(C)C)c(=O)n(C)c(=O)c2[nH]1
706499	METHYLPHENIDATE	COC(=O)C(C1CCCCN1)c2ccccc2
706500	METYROSINE	CC(N)(Cc1ccc(O)cc1)C(=O)O
706504	MILRINONE	Cc1[nH]c(=O)c(C#N)cc1c2ccncc2
706505	MISOPROSTOL	CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC
706506	MIZOLASTINE	CN(C1CCN(CC1)c2nc3ccccc3n2Cc4ccc(F)cc4)c5nccc(=O)[nH]5
707301	RITIPENEM	CC(O)C1C2SC(=C(N2C1=O)C(=O)O)COC(=O)N
707302	LAZABEMIDE	NCCNC(=O)c1ccc(Cl)cn1
707305	CALYSTIGINE	[OH-].COc1ccc2cc3-c4cc(OC)c(OC)cc4CC[n+]3cc2c1OC
707306	LEVOCARNITINE ACETATE HYDROCHLORIDE	[Cl-].CC(=O)OC(CC(=O)O)C[N+](C)(C)C
706573	TENIPOSIDE	COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(OC5C(O)C4O)c6cccs6)c7cc8OCOc8cc27
700091	DIHYDROERGOCRISTINE MESYLATE	CC(C)C1(NC(=O)C2CC3C(Cc4c[nH]c5cccc3c45)N(C)C2)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C1=O
700116	DOCETAXEL	CC(=O)OC12COC2CC(O)C3(C)C1C(OC(=O)c4ccccc4)C5(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c6ccccc6)C(=C(C(O)C3=O)C5(C)C)C
700121	DOXACURIUM CHLORIDE	[Cl-].[Cl-].COc1cc(CC2c3c(OC)c(OC)c(OC)cc3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]4(C)CCc5cc(OC)c(OC)c(OC)c5C4Cc6cc(OC)c(OC)c(OC)c6)cc(OC)c1OC
706765	DEXETIMIDE	O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c4ccccc4
700135	ENDOTHELIN 1 (HUMAN, PORCINE)	CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C2CSSCC(N)C(=O)NC(CO)C(=O)NC3CSSCC(NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CO)NC3=O)C(=O)NC(C(C)C)C(=O)NC(Cc4ccc(O)cc4)C(=O)NC(Cc5ccccc5)C(=O)N2)C(=O)NC(C(C)CC)C(=O)NC(Cc6c[nH]c7ccccc67)C(=O)O
700145	ERGOTAMINE	CN1CC(C=C2C1Cc3c[nH]c4cccc2c34)C(=O)NC5(C)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C5=O
706677	DIAMPROMIDE	CCC(=O)N(CC(C)N(C)CCc1ccccc1)c2ccccc2
706678	PARGYLINE	CN(CC#C)Cc1ccccc1
706679	NEALBARBITAL	CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O
706680	THIOCOLCHICOSIDE	COc1c(OC2OC(CO)C(O)C(O)C2O)cc3CCC(NC(=O)C)c4cc(=O)c(SC)ccc4-c3c1OC
706681	SULFAMETER	COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
706682	CETOPHENICOL	CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl
706683	FLUORODOPANE	Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl
706685	FLUINDIONE	Fc1ccc(cc1)C2C(=O)c3ccccc3C2=O
706687	DIAMINOMETHYLPHENAZINIUM CL	[Cl-].C[n+]1c2ccccc2nc3c(N)cc(N)cc13
706688	OXIDOPAMINE	NCCc1cc(O)c(O)cc1O
707061	DEXSOTALOL	CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1
707062	GR-79236	OCC1OC(C(O)C1O)n2cnc3c(NC4CCCC4O)ncnc23
707063	FEPRADINOL	CC(C)(CO)NCC(O)c1ccccc1
706771	ALLETORPHINE	CCCC(C)(O)C1CC23C=CC1(OC)C4Oc5c6c(CC3N(CC=C)CCC462)ccc5O
706772	CLOXAZOLAM	Clc1ccc2NC(=O)CN3CCOC3(c4ccccc4Cl)c2c1
706773	SPICLOMAZINE	Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1
700774	S(+)-NIGULDIPINE	COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C
700789	SARAFOTOXIN S6C	CCC(C)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(Cc1c[nH]cn1)NC(=O)C2CSSCC(N)C(=O)NC(C(C)O)C(=O)NC3CSSCC(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)NC3=O)C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(Cc4ccccc4)C(=O)N2)C(C)C)C(=O)NC(Cc5c[nH]c6ccccc56)C(=O)O
700820	(DES-ALA1,DES-GLY2,HIS4,5,D-TRP8)-SOMATOSTATIN-14	CC(O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc4ccccc4)NC(=O)C(Cc5ccccc5)NC(=O)C(Cc6c[nH]cn6)NC(=O)C(Cc7c[nH]cn7)NC(=O)C(N)CSSCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc8ccccc8)NC1=O)C(C)O)C(=O)O
707190	UTP	OC1C(O)C(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)n2ccc(=O)[nH]c2=O
708128	ICX5609171	CSCCC(NC(=O)CCCCCCNC(=O)C(N)CS)C(=O)O
707191	KW-2170	NCCCNc1ccc2c(CNCCO)nn3c2c1c(=O)c4c(O)ccc(O)c43
707192	L-693612	CCCNC1CC(CCCOC)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
707194	AR-C68397XX FREE BASE	Oc1ccc(CCNCCS(=O)(=O)CCCOCCc2ccccc2)c3sc(=O)[nH]c13
707196	FINROZOLE	OC(Cc1ccc(F)cc1)C(c2ccc(C#N)cc2)n3cncn3
707198	XK-469	CC(Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O
707936	ICX5608975	COc1ccccc1N2CCN(CCCSc3nc4sc(C)c(C)c4c(=O)n3N)CC2
707935	ICX5608974	COc1ccccc1N2CCN(CCCSc3nc4sc(C)c(C)c4c(=O)n3Nc5ccccc5)CC2
708233	ICX5609279	CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(Cc3ccc(O)cc3)C(=O)N4CCCC4C(=O)NC(C(C)OC5OC(CO)C(O)C(O)C5O)C(=O)NCC(=O)N
706919	SEMOTIADIL	COc1ccc(OCCCN(C)CCCOc2ccc3OCOc3c2)c(c1)C4Sc5ccccc5NC4=O
706507	MLS-6210	CCCCCC=CCC=CC=CC=CC(Sc1ccc(cc1)C(=O)O)C(O)CCCC(=O)O
700063	[ALA286]-CA2+/CALMODULIN KINASE II INHIBITOR 281-301	CSCCC(N)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=O)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NCC(=O)N
700086	DIGITONIN	CC1C2C(OC31CCC(C)CO3)C(O)C4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(OC%11OC(CO)C(O)C(O)C%11O)C%10O)C(O)C7O)C(O)CC6(C)C5CCC24C
602322	AMPHOTERICIN B	CC1OC(OC2CC3OC(O)(CC(O)C3C(=O)O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=C2)C(O)C(N)C1O
706754	METIZOLINE	Cc1sc2ccccc2c1CC3=NCCN3
706755	FLUPROFEN	CC(C(=O)O)c1ccc(cc1)c2cccc(F)c2
602148	ICX5600107	CC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(C)C)C(=O)NC(Cc2cnc[nH]2)C(=O)NC(C3CCCN3)C(=O)NC(Cc4ccc5ccccc5c4)C(=O)O
707314	BRL-55834	CC1(C)Oc2ccc(cc2C(C1O)N3CCCCC3=O)C(F)(F)C(F)(F)F
704081	BMS-191095	CC1(C)Oc2ccc(C#N)cc2C(C1O)N(Cc3ncc[nH]3)c4ccc(Cl)cc4
706637	OXYPHENONIUM BROMIDE	[Br-].CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c2ccccc2
706639	ACEXAMIC ACID	CC(=O)NCCCCCC(=O)O
706640	PIPEROXAN	C(C1COc2ccccc2O1)N3CCCCC3
706641	FENIMIDE	CCC1C(=O)NC(=O)C1(C)c2ccccc2
706642	SULTHIAME	NS(=O)(=O)c1ccc(cc1)N2CCCCS2(=O)=O
706643	MEBUTAMATE	CCC(C)C(C)(COC(=O)N)COC(=O)N
706644	QUINGESTRONE	CC(=O)C1CCC2C3CC=C4C=C(CCC4(C)C3CCC12C)OC5CCCC5
707860	ICX5608899	CC(C)C(NC(=O)c1ccc2ccccc2n1)C(=O)NC(Cc3ccccc3)C(O)CN4CCC(CC4C(=O)NC(C)(C)C)OCc5ccncc5
707861	ICX5608900	CCC(CC)NC(=O)CC(CC(C)(C)C)C(=O)NCC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c2ccc3ccccc3n2)C(C)C
707862	ICX5608901	CN1C2=NC3CCCC3N2c4nc(C)[nH]c4C1=O
706906	BUTENAFINE	CN(Cc1ccc(cc1)C(C)(C)C)Cc2cccc3ccccc23
706907	GALAMUSTINE	OC1OC(CN(CCCl)CCCl)C(O)C(O)C1O
706908	GEVOTROLINE	Fc1ccc2[nH]c3CCN(CCCc4cccnc4)Cc3c2c1
708023	ICX5609063	CCC1=C(C(C)C)C(=CC(=CC=CC(=CC(=O)O)C)C)CCC1
708043	ICX5609083	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CCCNC(=N)N)C(=O)NC(CC2CCCCC2)C(O)c3nccs3
708050	ICX5609091	COc1ccc2ncnc(NCc3ccc4OCOc4c3)c2c1
708061	ICX5609102	NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)C(CCCNC(=N)N)NC(=O)C2CCCN2C(=O)C(N)Cc3ccccc3)C(=O)O
708062	ICX5609103	NC(=N)NCCCC1NC(=O)C2CCCN2C(=O)C(CNC(=O)C=CC(=Cc3ccc(O)cc3)NC(=O)C(Cc4ccccc4)NC(=O)C1=O)NC=O
700216	GALANIN (1-13)-PRO-PRO-(ALA-LEU)2-ALA, AMIDE	CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CN)C(C)O)C(=O)NCC(=O)N4CCCC4C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)N
700217	GALANIN (HUMAN)	CC(C)CC(NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(Cc3c[nH]cn3)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc5ccc(O)cc5)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc6c[nH]c7ccccc67)NC(=O)CN)C(C)O)C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)O
700227	GASTRIN RELEASING PEPTIDE, HUMAN	CSCCC(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc4c[nH]cn4)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(Cc6ccc(O)cc6)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C7CCCN7C(=O)C(CC(C)C)NC(=O)C8CCCN8C(=O)C(N)C(C)C)C(C)O)C(C)C)C(C)O)C(C)C)C(=O)N
